country;iso3;year;sex;age_group;pop;type;expected.mean;acm.mean;excess.mean
Cuba;CUB;2021;Female;25-34;741421;reported;451,3088184;578,236096;126,2397775
Cuba;CUB;2021;Female;35-44;663969;reported;797,7372592;1075,418648;276,9938885
Cuba;CUB;2021;Female;45-54;950979;reported;2941,030261;3955,566146;1013,848385
Cuba;CUB;2021;Female;55-64;832597;reported;6444,385421;9089,715134;2644,642213
Cuba;CUB;2021;Female;65-74;531581;reported;10093,70585;13959,45217;3865,058817
Cuba;CUB;2021;Female;75-84;319295;reported;15097,08987;18909,30291;3811,525538
Cuba;CUB;2021;Female;>85;106751;reported;16438,57076;27292,10666;10852,84839
Cuba;CUB;2021;Male;0-24;1607774;reported;1021,301919;1063,023643;41,03422357
Cuba;CUB;2021;Male;25-34;789130;reported;843,113205;869,8263376;26,02563257
Cuba;CUB;2021;Male;35-44;693226;reported;1468,995423;1879,749539;410,0666158
Cuba;CUB;2021;Male;45-54;923379;reported;5061,224684;6543,136682;1481,224497
Cuba;CUB;2021;Male;55-64;778680;reported;10215,46305;13642,96368;3426,813129
Cuba;CUB;2021;Male;65-74;464478;reported;14145,13593;21987,31804;7841,494608
Cuba;CUB;2021;Male;75-84;255500;reported;16812,96154;25094,83936;8281,190325
Cuba;CUB;2021;Male;>85;71043;reported;12043,93558;20919,01248;8874,389395
Cyprus;CYP;2020;Female;0-24;163335;reported;20,55894601;23,13500774;2,576061735
Cyprus;CYP;2020;Female;25-34;98893;reported;12,36133944;17,09971399;4,73837455
Cyprus;CYP;2020;Female;35-44;102900;reported;39,28074397;33,19356244;-6,087181531
Cyprus;CYP;2020;Female;45-54;86054;reported;70,5820368;99,58068733;28,99865052
Cyprus;CYP;2020;Female;55-64;71629;reported;189,3266442;191,1144504;1,787806241
Cyprus;CYP;2020;Female;65-74;52393;reported;384,558851;406,3696735;21,81082253
Cyprus;CYP;2020;Female;75-84;31392;reported;913,70537;913,3258999;-0,379470084
Cyprus;CYP;2020;Female;>85;10141;reported;1376,877017;1469,569537;92,69252027
Cyprus;CYP;2020;Male;0-24;171603;reported;43,42667492;39,22875561;-4,197919301
Cyprus;CYP;2020;Male;25-34;113787;reported;38,00931308;33,19356244;-4,815750639
Cyprus;CYP;2020;Male;35-44;106339;reported;63,09812188;64,37539383;1,277271944
Cyprus;CYP;2020;Male;45-54;79035;reported;125,5263363;140,821174;15,29483774
Cyprus;CYP;2020;Male;55-64;68801;reported;333,9399183;427,4928496;93,55293131
Cyprus;CYP;2020;Male;65-74;48400;reported;676,5336015;705,1117355;28,57813399
Cyprus;CYP;2020;Male;75-84;25257;reported;1076,022847;1128,581123;52,55827601
Cyprus;CYP;2020;Male;>85;6207;reported;934,3874641;995,8068733;61,4194092
Cyprus;CYP;2021;Female;0-24;162302;reported;21,02775856;25,11906447;3,835194821
Cyprus;CYP;2021;Female;25-34;96086;reported;11,32478968;19,88584318;8,304942416
Cyprus;CYP;2021;Female;35-44;104744;reported;49,64634848;41,86493301;-8,037526553
Cyprus;CYP;2021;Female;45-54;87268;reported;70,53847101;107,8022025;37,0076204
Cyprus;CYP;2021;Female;55-64;73141;reported;181,37817;229,2105082;47,57622712
Cyprus;CYP;2021;Female;65-74;53486;reported;382,7989398;480,4001062;97,34505537
Cyprus;CYP;2021;Female;75-84;32456;reported;957,3515504;1064,415922;106,8082602
Cyprus;CYP;2021;Female;>85;10638;reported;1376,416574;1499,811225;123,13854
Cyprus;CYP;2021;Male;0-24;170554;reported;46,41589369;46,05142631;-0,620578468
Cyprus;CYP;2021;Male;25-34;109713;reported;36,95654464;42,91155633;5,698900612
Cyprus;CYP;2021;Male;35-44;110368;reported;68,84952229;76,40350274;7,297869362
Cyprus;CYP;2021;Male;45-54;80250;reported;129,4213761;164,319862;34,64237484
Cyprus;CYP;2021;Male;55-64;69603;reported;332,7280616;399,8101102;66,82593753
Cyprus;CYP;2021;Male;65-74;49598;reported;668,0151106;854,0446333;185,7734117
Cyprus;CYP;2021;Male;75-84;26127;reported;1079,185908;1214,083057;134,6410377
Cyprus;CYP;2021;Male;>85;6422;reported;982,5648355;1141,866048;159,0451011
Czechia;CZE;2020;Female;0-24;1287240;reported;288,2287911;244,0717153;-44,90707579
Czechia;CZE;2020;Female;25-34;639756;reported;200,308078;230,0676005;29,00952245
Czechia;CZE;2020;Female;35-44;787912;reported;582,1793608;649,190751;66,26139013
Czechia;CZE;2020;Female;45-54;743623;reported;1452,600728;1544,453805;91,10307673
Czechia;CZE;2020;Female;55-64;654292;reported;3602,144538;3715,091601;112,1970635
Czechia;CZE;2020;Female;65-74;699169;reported;10263,05054;11001,23248;737,4319343
Czechia;CZE;2020;Female;75-84;389849;reported;17012,73064;19110,61525;2097,134614
Czechia;CZE;2020;Female;>85;130118;reported;22267,9676;26213,70234;3944,984745
Czechia;CZE;2020;Male;0-24;1355359;reported;513,6238547;472,138728;-42,23512674
Czechia;CZE;2020;Male;25-34;681886;reported;552,128146;578,169883;25,29173695
Czechia;CZE;2020;Male;35-44;839435;reported;1273,255564;1401,411775;127,4062114
Czechia;CZE;2020;Male;45-54;778943;reported;3160,679492;3260,958163;99,52867102
Czechia;CZE;2020;Male;55-64;638949;reported;7615,609054;7955,337507;338,9784537
Czechia;CZE;2020;Male;65-74;579615;reported;16879,18834;19052,5982;2172,659863
Czechia;CZE;2020;Male;75-84;252215;reported;16553,4286;20248,94973;3694,771125
Czechia;CZE;2020;Male;>85;56379;reported;10498,22086;13649,01047;3150,039611
Czechia;CZE;2021;Female;0-24;1289947;reported;287,8938862;260,9720139;-27,35937227
Czechia;CZE;2021;Female;25-34;621089;reported;195,1780076;258,9722284;63,35672083
Czechia;CZE;2021;Female;35-44;764556;reported;557,4467125;716,9231187;159,0389062
Czechia;CZE;2021;Female;45-54;765729;reported;1472,156215;1750,812247;278,2185313
Czechia;CZE;2021;Female;55-64;647528;reported;3512,35458;4245,544717;732,7526371
Czechia;CZE;2021;Female;65-74;699043;reported;10256,64049;12850,62193;2593,543939
Czechia;CZE;2021;Female;75-84;406204;reported;17493,06317;20839,76519;3346,264515
Czechia;CZE;2021;Female;>85;128445;reported;22061,18174;25438,27205;3376,652815
Czechia;CZE;2021;Male;0-24;1357557;reported;503,7156346;475,9489603;-28,20417434
Czechia;CZE;2021;Male;25-34;661079;reported;534,7604207;572,9385593;37,74063864
Czechia;CZE;2021;Male;35-44;815338;reported;1225,291082;1507,838303;282,1097205
Czechia;CZE;2021;Male;45-54;802245;reported;3200,948717;3903,581388;702,1951719
Czechia;CZE;2021;Male;55-64;635960;reported;7420,760261;9203,013089;1781,815328
Czechia;CZE;2021;Male;65-74;581186;reported;16898,74102;21757,66675;4858,488231
Czechia;CZE;2021;Male;75-84;262526;reported;17182,06108;22599,57647;5417,077886
Czechia;CZE;2021;Male;>85;55736;reported;10418,52427;13493,55298;3074,591212
Germany;DEU;2020;Female;0-24;9638705;reported;2190,022611;2104,004667;-86,89294338
Germany;DEU;2020;Female;25-34;5065763;reported;1407,3145;1367,353152;-40,83634836
Germany;DEU;2020;Female;35-44;5078987;reported;3284,149997;3361,409832;76,38483466
Germany;DEU;2020;Female;45-54;5830147;reported;10826,31146;10781,89945;-45,28700389
Germany;DEU;2020;Female;55-64;6307600;reported;31059,87916;30373,63127;-687,1228899
Germany;DEU;2020;Female;65-74;4596463;reported;55015,7406;55108,92985;92,3142519
Germany;DEU;2020;Female;75-84;3998890;reported;139108,5971;146361,7613;7252,289159
Germany;DEU;2020;Female;>85;1553563;reported;234470,8232;243083,0157;8611,317542
Germany;DEU;2020;Male;0-24;10348475;reported;3544,632227;3376,412734;-169,0944927
Germany;DEU;2020;Male;25-34;5439116;reported;2974,809304;2904,625921;-71,05838289
Germany;DEU;2020;Male;35-44;5195363;reported;6022,37795;6497,926053;474,673103
Germany;DEU;2020;Male;45-54;5898574;reported;19223,41742;19715,67319;491,3807651
Germany;DEU;2020;Male;55-64;6224105;reported;56762,34321;57044,01443;280,7962181
Germany;DEU;2020;Male;65-74;4106435;reported;88291,32679;91073,91604;2781,714252
Germany;DEU;2020;Male;75-84;3043975;reported;166236,7906;171511,8636;5274,198032
Germany;DEU;2020;Male;>85;790625;reported;130159,2757;140439,5628;10279,41215
Germany;DEU;2021;Female;0-24;9656435;reported;2156,305423;2126,797356;-42,88306736
Germany;DEU;2021;Female;25-34;5026305;reported;1393,429529;1395,361459;-11,44306961
Germany;DEU;2021;Female;35-44;5145430;reported;3303,373339;3492,258237;175,5098977
Germany;DEU;2021;Female;45-54;5615144;reported;10190,47138;10269,59052;65,74413936
Germany;DEU;2021;Female;55-64;6422450;reported;31559,57445;32657,04729;1084,097844
Germany;DEU;2021;Female;65-74;4756940;reported;57521,8982;60752,77691;3217,503716
Germany;DEU;2021;Female;75-84;3861166;reported;133033,5959;147954,7447;14907,77387
Germany;DEU;2021;Female;>85;1629071;reported;237228,2424;249371,7714;12130,154
Germany;DEU;2021;Male;0-24;10357135;reported;3473,303611;3388,238088;-98,44052268
Germany;DEU;2021;Male;25-34;5413177;reported;2913,089244;2948,533412;22,06916806
Germany;DEU;2021;Male;35-44;5270420;reported;6049,714523;6808,835174;745,7456505
Germany;DEU;2021;Male;45-54;5665157;reported;17973,54386;18974,43;987,5111418
Germany;DEU;2021;Male;55-64;6345006;reported;57500,69891;62516,43405;5002,36014
Germany;DEU;2021;Male;65-74;4247242;reported;91397,47604;100520,9888;9110,137742
Germany;DEU;2021;Male;75-84;2937573;reported;161526,4914;171582,2198;10042,35338
Germany;DEU;2021;Male;>85;848797;reported;139227,0057;148892,9728;9652,592058
Djibouti;DJI;2020;Female;0-24;274795;predicted;913,1916973;913,4079164;0
Djibouti;DJI;2020;Female;25-34;88087;predicted;238,2843354;220,1328558;-18,29266638
Djibouti;DJI;2020;Female;35-44;72352;predicted;268,6730903;272,8846948;4,167301087
Djibouti;DJI;2020;Female;45-54;54134;predicted;307,1947366;330,6329576;23,47426438
Djibouti;DJI;2020;Female;55-64;32634;predicted;364,5398538;401,5452998;37,09101106
Djibouti;DJI;2020;Female;65-74;18371;predicted;522,0982998;570,5320293;48,53502007
Djibouti;DJI;2020;Female;75-84;7185;predicted;499,1770741;509,5364541;10,28886653
Djibouti;DJI;2020;Female;>85;1056;predicted;170,2957439;195,0065156;24,7853043
Djibouti;DJI;2020;Male;0-24;280060;predicted;1227,817598;1228,108312;0
Djibouti;DJI;2020;Male;25-34;87962;predicted;347,4014301;315,0080181;-32,62685878
Djibouti;DJI;2020;Male;35-44;70457;predicted;357,1890891;356,8028332;-0,473020572
Djibouti;DJI;2020;Male;45-54;51332;predicted;416,3882697;453,2204206;36,90457571
Djibouti;DJI;2020;Male;55-64;29751;predicted;457,7485537;528,5927126;71,06508911
Djibouti;DJI;2020;Male;65-74;15658;predicted;562,2272057;653,0083345;91,07002327
Djibouti;DJI;2020;Male;75-84;5545;predicted;460,8989946;506,1599347;45,3620174
Djibouti;DJI;2020;Male;>85;657;predicted;124,435439;152,7867103;28,45366148
Djibouti;DJI;2021;Female;0-24;276279;predicted;889,3003659;889,3633064;0
Djibouti;DJI;2021;Female;25-34;89634;predicted;236,6572215;247,8342524;11,16757228
Djibouti;DJI;2021;Female;35-44;73339;predicted;266,4455622;310,1631491;43,72727687
Djibouti;DJI;2021;Female;45-54;56040;predicted;312,8807923;388,0927778;75,23896172
Djibouti;DJI;2021;Female;55-64;33991;predicted;374,1018262;451,2626793;77,18476674
Djibouti;DJI;2021;Female;65-74;18777;predicted;526,1951676;597,6648541;71,47911076
Djibouti;DJI;2021;Female;75-84;7446;predicted;510,4829433;561,5605234;51,07479523
Djibouti;DJI;2021;Female;>85;1079;predicted;172,0904084;214,1059206;42,03077265
Djibouti;DJI;2021;Male;0-24;281537;predicted;1207,595659;1207,681127;0
Djibouti;DJI;2021;Male;25-34;89519;predicted;349,9692967;370,2248982;20,24404894
Djibouti;DJI;2021;Male;35-44;71485;predicted;358,5122033;418,4452142;59,94677395
Djibouti;DJI;2021;Male;45-54;53102;predicted;427,3908573;523,9544087;96,59636667
Djibouti;DJI;2021;Male;55-64;30934;predicted;472,7671767;558,3271426;85,58237902
Djibouti;DJI;2021;Male;65-74;15926;predicted;569,8537534;652,6603618;82,82034694
Djibouti;DJI;2021;Male;75-84;5690;predicted;473,7109536;522,1178636;48,40498471
Djibouti;DJI;2021;Male;>85;657;predicted;126,4335478;149,5315211;23,1041087
Dominica;DMA;2020;Female;0-24;13308;predicted;3,748585397;3,748585397;0
Dominica;DMA;2020;Female;25-34;6130;predicted;3,736240038;3,343887761;-0,392352277
Dominica;DMA;2020;Female;35-44;4605;predicted;8,983401771;8,406624571;-0,576777201
Dominica;DMA;2020;Female;45-54;4776;predicted;15,59453779;15,06527728;-0,529260509
Dominica;DMA;2020;Female;55-64;3631;predicted;31,50240233;30,19150392;-1,310898415
Dominica;DMA;2020;Female;65-74;2151;predicted;46,23425048;44,63297227;-1,601278215
Dominica;DMA;2020;Female;75-84;1192;predicted;70,3946552;67,27686002;-3,117795173
Dominica;DMA;2020;Female;>85;300;predicted;49,99705828;47,25365659;-2,743401689
Dominica;DMA;2020;Male;0-24;13304;predicted;13,83269725;13,83269725;0
Dominica;DMA;2020;Male;25-34;6143;predicted;10,91188946;10,79719132;-0,114698146
Dominica;DMA;2020;Male;35-44;4716;predicted;11,65700025;11,9967361;0,339735846
Dominica;DMA;2020;Male;45-54;4887;predicted;32,26539053;33,12880225;0,863411714
Dominica;DMA;2020;Male;55-64;3892;predicted;58,7598062;58,92039688;0,160590683
Dominica;DMA;2020;Male;65-74;1951;predicted;71,8538236;71,21510521;-0,63871839
Dominica;DMA;2020;Male;75-84;817;predicted;74,87620381;73,89805109;-0,97815272
Dominica;DMA;2020;Male;>85;164;predicted;33,14434149;32,98665209;-0,157689397
Dominica;DMA;2021;Female;0-24;13141;predicted;2,285234888;2,285260799;0
Dominica;DMA;2021;Female;25-34;6268;predicted;82,85199419;90,54599804;7,693592687
Dominica;DMA;2021;Female;35-44;4732;predicted;7,236528609;8,579660817;1,343142381
Dominica;DMA;2021;Female;45-54;4699;predicted;11,69715076;14,81933755;3,122268552
Dominica;DMA;2021;Female;55-64;3783;predicted;25,09796681;30,91288965;5,815037546
Dominica;DMA;2021;Female;65-74;2219;predicted;35,37479548;41,00028337;5,625473054
Dominica;DMA;2021;Female;75-84;1199;predicted;52,0864393;58,46805562;6,381463915
Dominica;DMA;2021;Female;>85;307;predicted;37,74881862;48,80534232;11,05685489
Dominica;DMA;2021;Male;0-24;13174;predicted;9,349042314;9,349148319;0
Dominica;DMA;2021;Male;25-34;6240;predicted;8,076172202;8,706320533;0,630100023
Dominica;DMA;2021;Male;35-44;4826;predicted;9,149780893;10,93885145;1,789089659
Dominica;DMA;2021;Male;45-54;4803;predicted;24,45473246;30,56474314;6,110152948
Dominica;DMA;2021;Male;55-64;3997;predicted;46,10176725;55,47916256;9,377516478
Dominica;DMA;2021;Male;65-74;2015;predicted;55,8044103;65,16866459;9,364264528
Dominica;DMA;2021;Male;75-84;811;predicted;56,51352539;63,43848523;6,924794542
Dominica;DMA;2021;Male;>85;161;predicted;25,33167037;30,87379601;5,542218966
Denmark;DNK;2020;Female;0-24;813924;reported;169,4617928;165,9270931;-3,597199726
Denmark;DNK;2020;Female;25-34;373304;reported;90,30902581;100,955641;10,58411513
Denmark;DNK;2020;Female;35-44;341052;reported;209,6603851;205,9095251;-3,813359958
Denmark;DNK;2020;Female;45-54;399294;reported;738,2689514;643,7171562;-94,61429514
Denmark;DNK;2020;Female;55-64;370989;reported;1943,969084;1848,187922;-95,84366142
Denmark;DNK;2020;Female;65-74;330306;reported;4246,530252;4276,121109;29,52835649
Denmark;DNK;2020;Female;75-84;217898;reported;8273,049847;7816,565468;-456,546879
Denmark;DNK;2020;Female;>85;75075;reported;11562,04925;11580,91145;18,79970045
Denmark;DNK;2020;Male;0-24;854895;reported;264,4644648;276,878342;12,35137725
Denmark;DNK;2020;Male;25-34;388285;reported;198,1761211;199,9121603;1,673539171
Denmark;DNK;2020;Male;35-44;345235;reported;358,1674508;375,8348614;17,60491051
Denmark;DNK;2020;Male;45-54;401769;reported;1220,032638;1069,530058;-150,5650798
Denmark;DNK;2020;Male;55-64;369029;reported;3123,031044;2793,77244;-329,3211034
Denmark;DNK;2020;Male;65-74;310649;reported;6263,346562;6332,217678;68,80861599
Denmark;DNK;2020;Male;75-84;182580;reported;9385,866191;9192,960692;-192,9679996
Denmark;DNK;2020;Male;>85;41463;reported;6973,581914;7741,598408;767,9539933
Denmark;DNK;2021;Female;0-24;811331;reported;170,8806236;181,1963536;10,31572998
Denmark;DNK;2021;Female;25-34;381060;reported;91,08247893;94,10197368;3,019494758
Denmark;DNK;2021;Female;35-44;337643;reported;205,0366123;200,2169653;-4,819646988
Denmark;DNK;2021;Female;45-54;393894;reported;708,756176;657,712731;-51,04344504
Denmark;DNK;2021;Female;55-64;378683;reported;1947,12359;1858,013438;-89,11015219
Denmark;DNK;2021;Female;65-74;326923;reported;4115,345411;4332,695129;217,3497178
Denmark;DNK;2021;Female;75-84;229609;reported;8554,226432;8325,021417;-229,2050158
Denmark;DNK;2021;Female;>85;76378;reported;11654,08473;12364,39869;710,3139566
Denmark;DNK;2021;Male;0-24;852452;reported;266,2614751;270,2929031;4,031428027
Denmark;DNK;2021;Male;25-34;396995;reported;199,7234779;167,181166;-32,54231188
Denmark;DNK;2021;Male;35-44;343145;reported;346,0178748;328,3558231;-17,6620517
Denmark;DNK;2021;Male;45-54;395312;reported;1174,187802;1029,115202;-145,0726008
Denmark;DNK;2021;Male;55-64;377141;reported;3132,133175;2909,152506;-222,9806692
Denmark;DNK;2021;Male;65-74;306856;reported;6090,460825;6420,958077;330,4972521
Denmark;DNK;2021;Male;75-84;193887;reported;9764,375642;9918,74846;154,3728179
Denmark;DNK;2021;Male;>85;42885;reported;7097,179976;8156,839166;1059,65919
Dominican Republic;DOM;2020;Female;0-24;2436918;reported;1180,844416;896,5686253;-285,4656732
Dominican Republic;DOM;2020;Female;25-34;878364;reported;810,8700487;822,1266702;10,06673893
Dominican Republic;DOM;2020;Female;35-44;723761;reported;1342,102085;1184,698326;-158,5936418
Dominican Republic;DOM;2020;Female;45-54;571734;reported;2103,867098;1976,038705;-129,0182756
Dominican Republic;DOM;2020;Female;55-64;450941;reported;3294,525299;3264,894617;-30,8205645
Dominican Republic;DOM;2020;Female;65-74;246281;reported;4576,569843;4776,601355;198,8416297
Dominican Republic;DOM;2020;Female;75-84;119258;reported;5638,24964;5694,760294;55,3207716
Dominican Republic;DOM;2020;Female;>85;41487;reported;6196,54902;6211,487421;13,74851792
Dominican Republic;DOM;2020;Male;0-24;2536231;reported;2440,147999;1797,442375;-643,8955061
Dominican Republic;DOM;2020;Male;25-34;892015;reported;1980,739093;1722,379911;-259,5490641
Dominican Republic;DOM;2020;Male;35-44;732368;reported;2366,763647;2283,217902;-84,73562708
Dominican Republic;DOM;2020;Male;45-54;582614;reported;3566,014635;4090,6161;523,411582
Dominican Republic;DOM;2020;Male;55-64;428592;reported;5414,182605;6296,059548;880,6870608
Dominican Republic;DOM;2020;Male;65-74;231079;reported;7060,059908;8020,683761;959,4339706
Dominican Republic;DOM;2020;Male;75-84;96565;reported;6607,004481;7636,050396;1027,856032
Dominican Republic;DOM;2020;Male;>85;25962;reported;5427,393975;5684,373993;255,7901355
Dominican Republic;DOM;2021;Female;0-24;2437325;reported;1126,269499;1010,602019;-115,9224549
Dominican Republic;DOM;2021;Female;25-34;888105;reported;831,7639856;892,2050046;60,18604415
Dominican Republic;DOM;2021;Female;35-44;736699;reported;1368,540861;1339,012493;-29,78334287
Dominican Republic;DOM;2021;Female;45-54;581019;reported;2131,80028;2242,493527;110,4382721
Dominican Republic;DOM;2021;Female;55-64;463754;reported;3348,193004;3721,045343;372,5973646
